B cells-B cells	B cells-Monocytes/Macrophage	B cells-CD8 T cells	B cells-CD4 T cells	B cells-Dendritic cells	B cells-T cells	B cells-NK cells	Monocytes/Macrophage-B cells	Monocytes/Macrophage-Monocytes/Macrophage	Monocytes/Macrophage-CD8 T cells	Monocytes/Macrophage-CD4 T cells	Monocytes/Macrophage-Dendritic cells	Monocytes/Macrophage-T cells	Monocytes/Macrophage-NK cells	CD8 T cells-B cells	CD8 T cells-Monocytes/Macrophage	CD8 T cells-CD8 T cells	CD8 T cells-CD4 T cells	CD8 T cells-Dendritic cells	CD8 T cells-T cells	CD8 T cells-NK cells	CD4 T cells-B cells	CD4 T cells-Monocytes/Macrophage	CD4 T cells-CD8 T cells	CD4 T cells-CD4 T cells	CD4 T cells-Dendritic cells	CD4 T cells-T cells	CD4 T cells-NK cells	Dendritic cells-B cells	Dendritic cells-Monocytes/Macrophage	Dendritic cells-CD8 T cells	Dendritic cells-CD4 T cells	Dendritic cells-Dendritic cells	Dendritic cells-T cells	Dendritic cells-NK cells	T cells-B cells	T cells-Monocytes/Macrophage	T cells-CD8 T cells	T cells-CD4 T cells	T cells-Dendritic cells	T cells-T cells	T cells-NK cells	NK cells-B cells	NK cells-Monocytes/Macrophage	NK cells-CD8 T cells	NK cells-CD4 T cells	NK cells-Dendritic cells	NK cells-T cells	NK cells-NK cells
EFNA5-FLT1	0.136412698101852	0.749807738430263	0.0482065880825159	0.093193953545724	0.532777405799584	0.0591643501931325	0.0288666164210698	0.0148853097178349	0.100516987071741	0.00224913422867419	0.00971902411671296	0.0663598717920881	0.00411181823850295	0	0.454782808054416	2.49594659895448	0.146549525972047	0.312470770630366	1.72504253919328	0.184887825995162	0.0870816129971795	0.0748685669513298	0.39221458679571	0.025458232144225	0.0504028374509745	0.276008110847243	0.030347588704207	0.0153513590027145	0.0549187893094458	0.300720120134787	0.015099808833584	0.0382222546446441	0.208124997453419	0.0210057584066076	0.00733684421544889	0.251618185582348	1.34978895039033	0.0850020866271423	0.177494022263059	0.945537894627142	0.107111376297856	0.0499308431715805	1.81052327769609	10	0.607609533373723	1.28170815602678	6.95170931909223	0.77371197045203	0.359164296075097
CXCL2-CXCR1	0.679462164365057	0.634229698958719	0.533897415932677	0.439352824028038	0.619009704575217	0	0.348505479429406	9.89071337844257	10	6.01093146724026	6.55792640798766	9.17855283959208	0	3.47486547116927	0.335367392827409	0.316128469202163	0.234853493766821	0.216707469097369	0.299813937729557	0	0.148671725468394	0.333172637830667	0.29264447578046	0.259814098331558	0.213980920808536	0.283280751120884	0	0.175392180350271	4.57982655742713	4.16020020972184	3.04140417110239	3.05168268084175	3.96487529828139	0	1.80773424780656	0.234440084750611	0.215166560093446	0.173563035037714	0.155807523360452	0.206906871386512	0	0.109623372759912	1.62297569349019	1.54530944003549	1.17242555630986	1.07828004372969	1.47356731463464	0	0.731435933026297
IL2-GHR	2.9083282091796	0	0	0	1.82564952269692	0	0	0.114799431743533	0	0	0	0.0734054231774968	0	0	4.08919517486221	0	0	0	2.51889831616353	0	0	10	0	0	0	5.85854203909724	0	0	0.315976664661277	0	0	0	0.188485230318613	0	0	8.60426019553944	0	0	0	5.23236933657579	0	0	0.190223238825237	0	0	0	0.119004490329224	0	0
XCL1-CXCR5	3.70672795568788	3.4072390150004	2.87034102862465	2.37345151056501	3.32551366983551	2.96275762697419	0	0.277830479136851	0.276619544080969	0.166396540349662	0.182414902755103	0.253899782009969	0.194097802378938	0	6.67245960007269	6.19383050436759	4.60481713479309	4.26953427562916	5.8742548089409	4.91631126011632	0	1.59511489694874	1.37972827378683	1.22584511849762	1.01446998413823	1.33559736432613	1.2218933239755	0	0.388953704528669	0.347931462510691	0.254550094729873	0.256643199012571	0.331599798548813	0.287814836149886	0	3.23040079731636	2.91964403936743	2.35685041588221	2.12595696695596	2.80760041087847	2.50661442447823	0	10	9.37635478573076	7.11907397233931	6.57901774749505	8.94115880558894	7.69342591625503	0
IL12A-LEPR	10	6.23281414526529	6.70856905596765	6.09787392777636	6.28925727903523	6.22044258355441	2.51674129544204	0.419543862496147	0.283238728336246	0.217685191327869	0.262329173757171	0.268776410365295	0.228104565083585	0.0723239261006647	3.30972287798341	2.08323031146723	1.97881492149343	2.01685638573403	2.04263042885562	1.89784580603266	0.719935222599566	1.52844542504931	0.896445352066476	1.0176083842913	0.925733453452916	0.897149575242816	0.911186195953987	0.39480721316354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.59092403352755	4.19037247495659	4.06496603191944	4.12948749252736	4.13115463649827	3.94622602659479	1.45748745379177
OSM-IL12RB1	0.746680789283944	0.0346859202225746	0.770770513730572	0.38253550247486	0	0.396549668753718	0.171205596032319	8.14062368879628	5.84829427815554	5.98810619261518	6.88456668583236	5.25661912133706	5.66815447005215	3.4535730936023	1.74508349351734	0.765526357736717	1.40150458417237	1.22983925282695	0.648046121053216	1.0215004394711	0.577677802060676	3.33766915491629	1.65898222723175	3.34892275239791	2.5576685057896	1.56474886198957	2.43618897129311	2.25189987409385	10	6.36367994985353	8.28717178531559	8.55705078526855	6.01618700389323	7.57796800572771	5.18218278892188	3.34858817517208	1.81699658583985	3.10407711781864	2.71502908398922	1.69580838658028	2.49873757811301	1.81879192323193	4.07302622336739	2.47150558304093	3.66047742187449	3.34681258140679	2.29411238450275	3.06024108461748	2.17806101847718
FGF18-FGFR4	0	0	0	0	3.64198818817395	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	6.13326736317951	0	0	0	0	0	0	3.93905248194658	0	0	0	0	0	0	3.08574853353427	0	0	0	0	0	0	1.75037055138889	0	0
LAMC1-ITGAV	6.62023897126483	8.0422185411656	3.37854752279453	10	3.72864746756044	3.46559451980003	3.75768896483948	2.24671112205859	2.95624569744261	0.886799051512192	3.47988063100844	1.28895961054673	1.02798466458266	0.873495042536389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.39226584305505	5.19247872628743	1.89442557899484	6.83686727981761	2.35079412941043	2.12864163850123	1.91856714544316	0	0	0	0	0	0	0	0.569696159735708	0.7059397574275	0.267288563989584	0.884180704996565	0.319776639393792	0.287052767567057	0.284125621429068
ADCYAP1-TSHR	0	0	0	0	0	0	0	10	0	3.31229641028437	3.45418890013035	0	2.91897407443242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL19-IFNLR1	0	0	0	0	0	0	0	2.61486224094467	1.7590316526776	1.35982097473597	1.62987675630327	1.67066017422948	1.42124112078909	0.449646806636361	0	0	0	0	0	0	0	2.06875037765365	1.20901461488549	1.38044859419185	1.24905293891217	1.21101225678154	1.23289937288263	0.53304185393829	10	6.04390539402781	5.68255788322987	6.26408110545816	5.96036988500912	5.75696362048268	1.93195886571666	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL12B-GHR	6.11905164590635	0	0	0	3.84112208568715	0	0	3.33814222056387	0	0	0	2.13448567301782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	5.96516298191409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL8-CX3CR1	0.35121546270706	0.320044343194247	0.220099843395737	0.134495755769361	0.329168449083062	0.234578138701164	0.276751240871524	9.71892522787279	10	5.80858411732982	6.35925362303642	9.53969407001367	6.80416164906363	5.74503219712298	0.144452207416219	0.127590345903392	0.0226647908527101	0.000544173585222915	0.122487688995025	0.0413161358809826	0.0465180993939304	0.341505555240695	0.276989749987108	0.208867820412425	0.125574075885279	0.280947223942582	0.206341896621853	0.28221003055565	7.29991228287712	6.72324332994393	4.7637583043599	4.77936181450019	6.66575918859379	5.40845746268688	4.85124802894453	0.132352436636823	0.106010975433586	0.0300164558826573	0	0.106262730244531	0.0479504295089604	0.0537654161962873	1.75881016659582	1.69464511455598	1.19885315952223	1.0811224503643	1.67960862432867	1.31338825153607	1.29807146481667
VEGFA-NGFR	0.268108740546639	0	0.0985511169340094	0.183932246789683	0.992510574650557	0.118951080328173	0.068465952850053	2.65192607632915	0	0.753934489522883	1.86551650226826	10	1.02838125271043	0.463864507934273	0.0186313365981108	0	0.0061034900390587	0.0127730854258163	0.0676810341938604	0.00761990289452268	0.00411216858290438	0.145130298331722	0	0.0529431176346095	0.0988923214994016	0.501415571083796	0.0617094130753002	0.0380380582584299	2.81330951262874	0	0.873978317294061	1.98887100228049	9.8966909080642	1.15553947512798	0.552869231378025	0.075682304427818	0	0.0262106475742779	0.0533641579805791	0.271412210385027	0.0325969885432649	0.0176191514615687	0.387500894100537	0	0.130949549086962	0.273143594391916	1.4296267429551	0.16547961120091	0.0869473473541114
CCL3-CCR6	2.40849312361306	0	1.89209479496554	1.5673674788348	2.19308590333521	1.96620427357759	1.1095595556954	3.9915011372836	0	2.42524354145248	2.66349849693995	3.70220877768871	2.84809716389783	1.25952708482165	6.24598598878114	0	4.37302676975958	4.06191964499357	5.58097455578179	4.70037207443654	2.48696359270549	0.743793392454864	0	0.579896706004667	0.48076773883532	0.632088817324949	0.581930943074	0.351685198455043	2.99557489048089	0	1.98888754114441	2.00885134426418	2.59202231504853	2.26398351375544	1.06200512123831	2.06015752075215	0	1.52486267409436	1.37795253852119	1.81727865358592	1.63271118303123	0.865232039210664	10	0	7.22234450658049	6.68646889318783	9.07477816133349	7.85773882663587	4.04785690112618
CCL28-CX3CR1	3.16669058667979	2.98532938243243	2.40382781544803	1.90576227712064	3.03841566414252	2.48806608192935	2.73343951464548	0.268017806044271	0.286974794362025	0.00428623671848611	0.041425946225745	0.255929624170107	0.0714326102462911	0	5.88698325378965	5.62639491014999	4.0048434239556	3.6629846671608	5.54753689611037	4.29308699088752	4.37347971944135	8.79218561447474	7.81010057173987	6.77312168176755	5.50519143844254	7.87034280173928	6.73467107320647	7.88956574225264	1.01360523210889	0.905418387014883	0.537806255568202	0.540733575525144	0.894633988333495	0.658756009529105	0.554219896761839	10	9.30618941490769	7.30456157556221	6.51395490960457	9.31282041200135	7.7769264394053	7.93008800036466	5.82685335964034	5.62904066562784	4.10057713014984	3.7376283284864	5.58268507881229	4.45367425062218	4.40645454537362
IL15-IFNLR1	3.80539305979954	2.06169668097789	2.29782026928651	2.00103018276752	2.09007389740946	2.06531737074319	0.359079753444812	6.49528554324624	4.10884679304651	2.99566873608731	3.74870513217199	3.86242755602433	3.16693559496515	0.457695761106535	2.87297542794938	1.50507902891804	1.40251884597228	1.43272066132932	1.46218524074635	1.30712843936938	0	3.72709386694944	1.84732651945244	2.22215796244601	1.93486822402401	1.85169425913574	1.89954929548461	0.3693473788213	10	5.72895247460636	5.33883733694741	5.96665683234259	5.6387665299785	5.41916666969111	1.28964533119733	3.3196114762828	1.71716849312976	1.81118064348777	1.77528548915442	1.70470171827566	1.6884790965292	0.145835441523448	4.6249480663846	2.63819971144901	2.55489864152886	2.58975876888546	2.59259852188407	2.44864175004936	0.399687385622641
CXCL5-CXCR2	0	0	0	0	0	0	0	6.79871073362617	6.87691682068874	4.13189032983889	4.50792621657001	6.31155844391865	0	2.5491591963771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9.08782645455254	6.64099523397284	6.66348854226941	8.66051962656418	0	4.21255486758914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNG-IL20RB	2.00102724081115	1.24424204792249	1.34252081627238	0	0	0	0.50273744053518	0.234134391869272	0.157691458952565	0.121494007660146	0	0	0	0.0402920613833846	10	6.27933061717321	5.97931835954765	0	0	0	2.17145804896273	2.24102343517743	1.31125747671833	1.49215957862833	0	0	0	0.577871390994204	0.242832237077564	0.146940704422658	0.137691437367384	0	0	0	0.0469500211065201	3.47313854405863	2.12341847224266	2.1954470167617	0	0	0	0.795494706685333	6.59644130756142	4.18392336240476	4.06872605672369	0	0	0	1.45618943313881
GHRL-ADORA1	0	2.69516807118494	0	0	2.08485462231948	0	0	0	3.40692639187881	0	0	2.47842627047166	0	0	0	4.2029640379185	0	0	3.15924222223528	0	0	0	3.48795003131719	0	0	2.67599951441414	0	0	0	10	0	0	7.55360624042719	0	0	0	4.48777221635181	0	0	3.42034554488132	0	0	0	3.07112817640855	0	0	2.32108746149151	0	0
TGFB2-TGFBR2	0.183274843629018	0.601544235847615	0.41942300049254	0.189894919271967	0.55290675594093	0.213605897280429	0.334168761098811	0.878647646829095	3.12370885672252	1.55519823428941	0.933503640104084	2.70008978230056	0.895077108489938	1.09734651200811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13077159013225	10	6.05526751780361	3.3427513235625	8.97529527221602	3.37809313186959	4.39294329455894	0	0	0	0	0	0	0	0.362779311921178	1.21458907418202	0.763260202298007	0.386210794551252	1.09073019574866	0.406974556427891	0.58119978829401
IL15-EGFR	0	0	0	0	4.485229574723	0	1.7948512277376	0	0	0	0	7.23951814002624	0	1.9480722959084	0	0	0	0	3.50947254173763	0	1.23694400064676	0	0	0	0	4.11478076011591	0	1.81080418066143	0	0	0	0	10	0	3.24068396024194	0	0	0	0	3.88635012353958	0	1.46353056257727	0	0	0	0	5.2661672957281	0	1.85794387289433
KITLG-FGFR2	4.63018066372404	0	0	3.1784753219881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	7.07396822382748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNT16-FZD2	6.42905750509108	3.80039680882735	3.0874047431209	10	1.72808753612064	2.31468172435052	2.3007647502417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFNA4-NTRK1	1.02776580225753	5.53245282288868	0.378455267810001	0.707841952344026	0	0.459009981369788	0.234252835486898	0.659082272300863	3.84285743807706	0.187707506745924	0.465449474415091	0	0.257278156955935	0.102895497242008	1.18115642586852	6.42084890711655	0.387624713893779	0.812932439743759	0	0.486276621125851	0.232681216206778	1.97417995155317	10	0.721452885123201	1.35047470406065	0	0.844988140188817	0.461821340812798	1.09900937478451	5.75716739523449	0.342022245668971	0.779984065868534	0	0.454400935825995	0.192767277055304	0.999811027588934	5.29179594704563	0.346873513866245	0.707731407392046	0	0.433482534122881	0.207747388718077	1.06655146551381	5.85635666675536	0.36106295213281	0.754736512158278	0	0.458483961733637	0.213595674736406
VEGFB-FGFR1	0.70885351117736	4.19437870672864	0.204115603638503	0.485714612463162	2.8274128513402	0.470172881634527	0.0752310910239834	1.38100924196433	8.37895725297742	0.332388134198089	1.00228058919835	5.33796445284734	0.813360454376729	0.12103589649214	0.897061139034876	5.2357989408739	0.234290678399768	0.622144685147818	3.43490910710176	0.54773936044068	0.0868934157052217	1.00241531164098	5.39234261621542	0.31352159701131	0.693826041290391	3.61416609223776	0.645366756730502	0.148303401024756	1.86647563083951	10	0.530843129503625	1.37176664799884	6.62709943392086	1.18647493107156	0.234133767460619	1.15531019963906	6.42951709502669	0.347341718781865	0.836121239949517	4.28694561525224	0.760324009015131	0.150967956035805	0.443626647498942	2.85870401918099	0.085215718078854	0.303821411162737	1.86934777596727	0.267542568661035	0
CCL24-CX3CR1	0	0	0	0	0	0	0	9.72611991251969	10	5.91587199404533	6.45244598556459	9.55147654334732	6.88596567915657	5.85394681543872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.89835324645581	5.44858807950728	3.92031417958212	3.93248392672653	5.4037540992839	4.42313858707213	3.98855060948517	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FN1-ITGAV	1.11970414135165	1.42132573613917	0.432096411119017	1.83659834508408	0.506357466559272	0.450560286841292	0.512517571043004	6.35545497999571	8.45243409314199	2.33633130852719	10	3.52488831714122	2.75359537423574	2.29701225359844	0.341069935230191	0.482940532892582	0	0.659814303169663	0.0612240838818374	0.0173546622111988	0.0223719034248888	0.520406121148574	0.635610251054306	0.123144140896903	0.923137003434958	0.138576379141268	0.119297452572562	0.184392562214273	4.73757936675868	5.65254332272754	1.88154710675425	7.53273831535298	2.40335921827804	2.14934990879334	1.90915059028181	0.32805903968446	0.447171989658766	0.010014188948963	0.66652709098804	0.0497047564407439	0.0267791524095996	0.0324533660423019	0.34389356001588	0.494184379003735	0.0103066171956617	0.690802630731976	0.0682064082554945	0.0321085836192191	0.0288796378351338
IL13-EGFR	0	0	0	0	10	0	4.00169310809124	0	0	0	0	0	0	0	0	0	0	0	9.30714994662205	0	3.2803856285178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.43854605399622	0	3.17780685248482	0	0	0	0	5.05085446648301	0	1.78197986921067
CLDN7-CLDN1	0	0	0	0	3.79363568865276	0	0	0	0	0	0	6.43185233663956	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77729683112255	0	0	0	0	0	0	10	0	0	0	0	0	0	3.98598281377083	0	0	0	0	0	0	6.36022927447937	0	0
CX3CL1-CXCR6	0.617007668713824	0.438717062920681	2.53617488129525	1.03188201933218	0.432873526188962	1.77011057851038	0.504811413473384	0.285691284637073	0.220030072770635	0.908253846980703	0.489922350846114	0.204165272230263	0.716377845542429	0.160103800750783	0	0	0	0	0	0	0	1.26999471440803	0.849739063543396	5.18073518931689	2.10959446439991	0.83154917295299	3.49178631667151	1.06644161573981	2.87858328709038	1.99185017063389	10	4.96090008625673	1.91909991193387	7.64536965819195	1.81241907936525	0	0	0	0	0	0	0	0.5651002738096	0.409865748508527	2.13547687569485	0.97103840905788	0.395113406953115	1.56044949910671	0.406241292330006
IL22-IL11RA	8.33157129615321	5.19697988800769	5.59698036826507	5.11218251727163	5.25582130120783	5.2231905206902	2.12138190202672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5.86967192173394	6.66695792187573	6.09448505513166	5.8874771429128	6.0082066546172	2.61329544518532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73390542591563	1.73952130967127	1.68846116277413	1.72359144767414	1.71879051009416	1.64970694997088	0.611639289405228
NTF3-IGF1R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9046870828832	10	0	1.34257212453124	6.68356375501968	0.7756619791462	0.368774276850148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNT10A-FZD1	5.10099943586683	3.12937189215303	2.44842849617149	0	1.51622805004353	0	1.82513154340623	0	0	0	0	0	0	0	2.71461869420706	1.68179173772636	1.16124708122715	0	0.791802540815458	0	0.839481143953306	10	5.77286775040961	4.76357487014802	0	2.77411722968566	0	3.67227725365174	0.551654440992274	0.329346402905369	0.223785443672747	0	0.155820535271699	0	0.151896314432375	6.92638063562279	4.17801376698431	3.132357549761	0	1.99446523269403	0	2.25929118220245	0.790931926758616	0.494952080289191	0.349021336112213	0	0.2343010001723	0	0.248655429040382
XCL1-CXCR4	1.33224844359881	1.08190822726155	2.63886229279951	1.42275635704233	1.18529232504755	2.1426292410321	4.16335545617421	0.0114245943187319	0	0.0629226017036087	0.0210984062170342	0.0021979289394143	0.0510351642992051	0.123057558437713	2.47465912028321	2.04492410522706	4.29122825834014	2.63572535701331	2.16699167559337	3.6184483977815	6.53055258699632	0.518847370073769	0.381222445371906	1.0722168586532	0.553383725498395	0.418835694836459	0.82748700788322	1.78545435460181	0.0542296671767494	0.0246446276743628	0.146902964696946	0.0685840033333201	0.0321256664421548	0.121834036368275	0.248318330174105	1.14876548001083	0.91340067768263	2.14968033802785	1.26442824257863	0.98580752756998	1.7980342091661	3.2881310546831	3.75643985293077	3.14477007355717	6.68646011665997	4.11315656884329	3.34827196157508	5.71642970757892	10
EDN3-SUCNR1	1.21375276494948	0.787136621682753	0.52050156165439	0	0.629826410148973	0	0.290558786925569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6.10252535838718	4.25591210565269	0	4.84290772108947	0	2.45697279952461	0	0	0	0	0	0	0	4.7983335431331	3.05965127349592	1.93871987964582	0	2.41208125419105	0	1.04717959822285	0	0	0	0	0	0	0
FLT3LG-EPHA2	0.678066525614369	3.65156241317982	0	0	2.52092360878848	0	0.154620929652541	0.0721585872004084	0.420906401971136	0	0	0.273268654398773	0	0.0112706780210268	0.744179027075358	4.04711296267427	0	0	2.71496109822396	0	0.146668420880045	1.97334886546807	10	0	0	6.84710218655132	0	0.461845176962032	0.104503838463572	0.547674561886049	0	0	0.369205315512803	0	0.0183387377461584	1.55960476657197	8.25814658466595	0	0	5.61710832171902	0	0.324218271847707	0.403638866519722	2.2172851403446	0	0	1.49556792750959	0	0.0808739950110522
CCL17-CCR9	0.423006053249732	0	0.332392681788246	0.273556387036125	0.385485216666536	0.342572102462895	0.195036972228825	2.11338027099057	0	1.28441136336109	1.40142126732315	1.96179313453079	1.49595447999924	0.667442810467259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	6.64106049930816	6.66411487441121	8.65983200787469	7.497479108673	3.54822855196759	0.473787695551007	0	0.350769217945561	0.314914360338078	0.418269105549499	0.372490244410418	0.199150361626701	0.416134613822986	0	0.300621081656364	0.276506615568001	0.377938183676023	0.324379662246519	0.168587026019026
HGF-FGFR2	0.419802080662919	0	0	0.288181099273381	0	0	0	10	0	0	7.03901166523661	0	0	0	0.301911377835552	0	0	0.207112012370273	0	0	0	0	0	0	0	0	0	0	6.95162236551917	0	0	4.91755557177311	0	0	0	0.285118632602769	0	0	0.201166155867307	0	0	0	1.70015550929661	0	0	1.19917057092113	0	0	0
FGF9-ERBB3	4.24363590112595	0	0	2.90924848991406	0	1.90398267459946	0.968751500272498	0.718751838365908	0	0	0.505257128107758	0	0.281863710523329	0.11238783057082	10	0	0	6.8508996170235	0	4.13592718347961	1.97304725953243	2.19105409277824	0	0	1.49194695682564	0	0.94213662378779	0.513362261997003	1.10202391786405	0	0	0.77853101888926	0	0.457747257600564	0.193600518340523	6.67272137226872	0	0	4.70169122173684	0	2.90638793757071	1.38868652525571	7.63341590013245	0	0	5.3769133243436	0	3.29653861420639	1.53113379453249
CXCL14-CCR1	0	0	0	0	0	0	0	6.36560210976115	10	3.90226869766646	4.23233242263634	7.33107408663543	4.52665970404392	2.11650860165116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGF1-PDGFRB	5.92674787710652	10	3.47469655176035	0	6.34192173049497	0	2.88329977560588	3.89831920009505	7.12446128475366	1.76766289784441	0	4.24909301457047	0	1.2990228445865	0.852983458637702	1.45340159855764	0.445681584707853	0	0.895661359797387	0	0.35865523085358	0	0	0	0	0	0	0	1.83792429623803	3.01783207344328	0.910669129371723	0	1.86887547902112	0	0.688085152011601	0.841929085749341	1.39675640260505	0.46505976637759	0	0.872751899568651	0	0.373401291767093	1.14454993209584	1.96988301918315	0.616901597098113	0	1.22057635781296	0	0.489246844264643
CCL20-CCR9	2.07482202054009	0	1.63036828986812	1.34177941739017	1.89078432799685	1.68029780271987	0.956645895941654	2.78891184008424	0	1.69496711405255	1.84937865609555	2.58887062389602	1.97412894345864	0.880787609424759	2.30772259549488	0	1.61611448789267	1.49138160027433	2.06368568629769	1.72280855610759	0.919638577690342	9.1629575438142	0	7.14564425530493	5.88563779618161	7.79313820281854	7.11175840642407	4.33613310852501	1.4217005853424	0	0.944159959916072	0.947437601773942	1.23116882345623	1.06591704373928	0.504451860926095	10	0	7.40351050142032	6.64673994903642	8.82819687968172	7.86196534667744	4.20336710929338	0.925737168601625	0	0.668764624979984	0.615119345742345	0.840765013149108	0.721618197826197	0.375040361809962
IL7-IFNGR2	0.550660024936236	2.97751049716874	0.306119348135251	0.266739681695646	2.49445037812087	0.28095871428985	0.132971795200868	0.155010028186838	1.03485621253362	0.0489918949497962	0.0642652769121548	0.809217982453848	0.0531633321593211	0	0.162750269306993	1.0022235138549	0.0663699859463644	0.065657351231543	0.810794917370981	0.0620498008597041	0.0120595256175134	2.04565959320178	10	1.17149327314619	1.03414258603348	8.32312652598562	1.04467836547283	0.584293257314544	0.27250019145516	1.51105491247668	0.115205996755636	0.127514670545751	1.23225296947055	0.11758467959129	0.0310978003481815	1.00371067521453	5.20698387407887	0.535903124082062	0.516521840315285	4.30190113883214	0.510146261352148	0.238078871987991	0.205601746084688	1.23645295967659	0.0927311892793454	0.0914105974735539	1.00763078043989	0.088863695051152	0.0238653881817442
PDGFA-FLT4	1.04902318602787	0	0.587338184874192	0	2.37978457628148	0.670740177677006	0.432258910751153	0.262825209679657	0	0.113812978253103	0	0.607342949061145	0.146883013082349	0.0741808718661566	2.25436440797801	0	1.12489223412374	0	5.01851794658449	1.32874413375191	0.802871794798233	4.72315157764063	0	2.62443534725025	0	10	2.89425656667595	1.99750243760798	1.14655696643588	0	0.542539486816165	0	2.47170432494144	0.678695117874131	0.363576435123072	2.52137631791661	0	1.33006738566344	0	5.54116512440689	1.56506586043034	0.94716031739211	0.177119853348435	0	0.0911698234079758	0	0.400447500023974	0.109006110336289	0.0641277577867399
CCL15-CXCR5	1.11892394014079	1.02851931656209	0.866449691396481	0.716457141630638	1.00384946047487	0.894346841010873	0	1.48257958229524	1.47611770095337	0.887937543977882	0.973415915961742	1.3548788236865	1.03575907031296	0	9.16358156468163	8.50625922470438	6.3239974363667	5.8635387732442	8.06737189879229	6.75178598742626	0	0	0	0	0	0	0	0	1.63919818440537	1.46631492387031	1.07277048209903	1.08159161607981	1.3974871081099	1.21296069781243	0	10	9.0380241417502	7.29584520236668	6.58109349379214	8.69118288111764	7.7594533364423	0	2.39780192271548	2.24826415332877	1.7070129258829	1.57751814045229	2.14391277753456	1.84473114542654	0
LIF-LEPR	4.87399115497053	2.91113764910057	3.15902485998328	2.84082843442561	2.94054676435921	2.90469157390978	0.97491604958051	1.6150523267357	0.981045171627448	0.67613067400325	0.883786860009421	0.913775415946214	0.724595154476312	0	2.44513412966965	1.41437155126764	1.3266193059361	1.35858991777455	1.38025080661248	1.25857165811355	0.268638100215802	6.67954438271898	3.77850442294355	4.33467334310337	3.91294420562744	3.78173698518919	3.84616861949443	1.47585866621699	3.95884421652467	2.26888679688705	2.09888529365496	2.36263261356545	2.23065471502042	2.13713774746549	0.495488396261136	7.4989564482548	4.46540290550394	4.61606345736465	4.57432265157044	4.43744995801237	4.39517288699402	1.46132453043008	10	6.23526598262042	6.03859372185815	6.13978135798052	6.14239590445703	5.85237629375356	1.94934045520076
PDGFC-NTRK1	0.0269701400575107	0.145179988638589	0.00993124265851068	0.0185748509547281	0	0.0120451210364719	0.00614715119735766	1.71508384820714	10	0.488458158468276	1.21120671769702	0	0.669497011277824	0.267757778944556	0.0909962513126257	0.494661983795033	0.0298625949179649	0.0626282878093093	0	0.0374627345322912	0.017925753068744	0	0	0	0	0	0	0	1.53263425608113	8.02871401316288	0.476970462746821	1.08773439606187	0	0.633689262549556	0.268825488703744	0	0	0	0	0	0	0	0.259225064632514	1.42338601046257	0.08775625942996	0.183438518881501	0	0.11143441123689	0.0519143748605664
OXT-HCAR2	8.42230603508016	5.84868718934203	0	0	4.43018105328287	0	2.01166792303206	1.17185877901023	0.881442000751078	0	0	0.627885062825546	0	0.191719636637707	5.29322254132284	3.71200888084689	0	0	2.73218067305404	0	1.09271936805119	10	6.53457102489275	0	0	4.90914676223296	0	2.45144322808914	3.18429972444721	2.15191552743614	0	0	1.59166885587454	0	0.585302574465461	3.24016668255677	2.21236275576062	0	0	1.65108211859506	0	0.705536656213075	5.80940933835957	4.11511048664194	0	0	3.04542718732943	0	1.21920629176567
