B cells-B cells	B cells-Monocytes/Macrophage	B cells-CD8 T cells	B cells-CD4 T cells	B cells-Dendritic cells	B cells-T cells	B cells-NK cells	Monocytes/Macrophage-B cells	Monocytes/Macrophage-Monocytes/Macrophage	Monocytes/Macrophage-CD8 T cells	Monocytes/Macrophage-CD4 T cells	Monocytes/Macrophage-Dendritic cells	Monocytes/Macrophage-T cells	Monocytes/Macrophage-NK cells	CD8 T cells-B cells	CD8 T cells-Monocytes/Macrophage	CD8 T cells-CD8 T cells	CD8 T cells-CD4 T cells	CD8 T cells-Dendritic cells	CD8 T cells-T cells	CD8 T cells-NK cells	CD4 T cells-B cells	CD4 T cells-Monocytes/Macrophage	CD4 T cells-CD8 T cells	CD4 T cells-CD4 T cells	CD4 T cells-Dendritic cells	CD4 T cells-T cells	CD4 T cells-NK cells	Dendritic cells-B cells	Dendritic cells-Monocytes/Macrophage	Dendritic cells-CD8 T cells	Dendritic cells-CD4 T cells	Dendritic cells-Dendritic cells	Dendritic cells-T cells	Dendritic cells-NK cells	T cells-B cells	T cells-Monocytes/Macrophage	T cells-CD8 T cells	T cells-CD4 T cells	T cells-Dendritic cells	T cells-T cells	T cells-NK cells	NK cells-B cells	NK cells-Monocytes/Macrophage	NK cells-CD8 T cells	NK cells-CD4 T cells	NK cells-Dendritic cells	NK cells-T cells	NK cells-NK cells
IFNL1-IL2RA	0.00051924610707113	0.000328201412781047	0.000333990485814465	0.00130835098370781	0.000321077815211291	0.000327417735297266	0.000128881445616766	6.17665813819582e-05	4.22874842115369e-05	3.07281228412345e-05	0.000159586209343636	3.89049651890767e-05	3.40422169366265e-05	1.05011475537295e-05	0.000747905372008856	0.000477392208628637	0.00042873718183225	0.0018832265578839	0.000453818824782205	0.000434734003275878	0.000160445306366383	0.000199935826067081	0.00011891798038998	0.000127629866003159	0.00050037916510685	0.000115383372792629	0.000120824632273188	5.09335958668838e-05	0.000224285375322211	0.00013795964140432	0.000121925450162736	0.000582363530001064	0.000131791174352075	0.000130930178662661	4.28409731829199e-05	0.00101219670131444	0.000629062396471889	0.000613420929086997	0.00262134597317212	0.000606335270894469	0.000619611661737916	0.00022903878159714	0.00153715961906289	0.000991079081037118	0.000908992989097034	0.00397961804113089	0.000947287489211125	0.000932958407749153	0.000335240176337335
IL17D-IL7R	0.00050089354926958	7.72706853727087e-05	0.000492528517835157	0.0018719606245404	8.52989307018023e-05	0.00203189168109834	6.47844305213901e-05	0.000304398802175793	5.0863161546325e-05	0.000231499736549228	0.0011665006573459	5.28026238093875e-05	0.00107927811729067	2.69670966914847e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00338242531315563	0.000532254922707127	0.00305770003967699	0.0129882576242452	0.000574053208466938	0.0132068028296044	0.000384391137788325
JAG2-NOTCH1	0.00012004436976406	0.000209077532878945	0.000126684101406614	0.00014543249694958	0.00020093433125696	8.95105682294801e-05	0.000226062590873556	6.65240591369267e-05	0.000125497593650105	5.42976056946364e-05	8.26397859678877e-05	0.000113424143129388	4.33557375001673e-05	8.58087730342266e-05	0.000425415735893058	0.000748239443156881	0.000400108262078496	0.00051503662837232	0.000698754639235952	0.000292411248530308	0.000692410539092009	0.000615461032235265	0.00100868564036549	0.000644587272191248	0.000740589936473117	0.000961453908430145	0.000439813938429648	0.00118955364695113	6.65727539652515e-05	0.000112835562376362	5.93757909346804e-05	8.31109766080586e-05	0.000105890547770832	4.59556480512366e-05	9.64771909707673e-05	0.000199164357066554	0.000341066292246246	0.000198027162003234	0.000247993155074677	0.000322949661102226	0.000144168324520293	0.000341920768521952	0.000270549920331007	0.000480656839663452	0.000262487393238811	0.000336773943963302	0.000451321003271811	0.000194175437953836	0.000447666152281504
CGA-TSHR	0.000234637410615837	0	0.000115506624819159	9.4053767401093e-05	0	0.000125170461395469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00425766239428128	0	0.00208008797645141	0.00169514846749616	0	0.00217676590869456	0	7.30176915514616e-05	0	3.03787780167866e-05	3.01612429814577e-05	0	3.60613970712588e-05	0	0.000819041633012974	0	0.000379881758749036	0.000337437486638526	0	0.000424166424484367	0	0	0	0	0	0	0	0
FGF7-KDR	0.000282810031821665	0.00152268322643983	0	0	0.00104778625933392	0	6.46098081677541e-05	0.000100597798441046	0.000586670588201155	0	0	0.000379647706601191	0	1.57419367709802e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141448598784654	0.000741134971273957	0	0	0.00049799485929526	0	2.48681519704743e-05	0	0	0	0	0	0	0	0.000247672052807833	0.0013602348644763	0	0	0.000914493612766109	0	4.97165047363661e-05
WNT3A-FZD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00663208452111066	0.00385684657072673	0.00292601882665528	0	0.00164583247880702	0.00229828085937825	0.00207937516641077
IL2-IL27RA	0.000623096435498978	0.000648133619808979	0.000607667831419604	0.000637200423460729	0.000717560699297569	0.000591661026858114	0.000467371893014501	2.45952697123141e-05	2.77109847237026e-05	1.85517203047787e-05	2.57907015804739e-05	2.88515655018321e-05	2.04128951338538e-05	1.26364464136043e-05	0.000876091951889779	0.000920280989256963	0.000761455135897277	0.000895314011245771	0.000990038019200815	0.000766858778733334	0.000567963242152868	0.00214245570198126	0.00209705992254334	0.00207359375498629	0.00217615698070351	0.00230266514474734	0.00194968951806758	0.00164936108064852	6.76966006896573e-05	6.85267362874285e-05	5.57969431355928e-05	7.13394650289334e-05	7.40830000464117e-05	5.95106112631004e-05	3.90764775137326e-05	0.00184342463172639	0.00188536864196852	0.00169382754566379	0.00193755743717408	0.00205655168391254	0.00169929506705692	0.00126054881357964	4.07544862670472e-05	4.32421074078455e-05	3.6539880502162e-05	4.28220663205316e-05	4.67740079563809e-05	3.72483881142193e-05	2.68597948320813e-05
PDGFA-KIT	9.91880946898266e-05	0.000532208354292191	0	0	0.000366935826657617	4.36857344194306e-05	2.26292393639521e-05	2.48508632905342e-05	0.000144429100520916	0	0	9.36454035796167e-05	9.56658407203868e-06	3.88345194034023e-06	0.00021315649962951	0.00115500056458575	0	0	0.000773798624329036	8.65419506246047e-05	4.20312400072521e-05	0.000446587274864081	0.00225485277087022	0	0	0.00154188673342429	0.0001885047711789	0.000104571495616272	0.000108410188133916	0.000566077823612308	0	0	0.000381108810757465	4.42038447344822e-05	1.90336346408573e-05	0.000238403227212897	0.00125775450090697	0	0	0.000854384899303637	0.000101933735003722	4.95849061874909e-05	1.67471806337233e-05	9.1661295188312e-05	0	0	6.17444687719889e-05	7.0996373032829e-06	3.35716012958053e-06
IL13-IL6ST	0.00154771322028728	0.00150131861807961	0.00151099711947731	0.00165902383809734	0.00176030703522683	0.00138239200794546	0.000383895302566277	0	0	0	0	0	0	0	0.00146794031820265	0.00143797804101442	0.00127721847797006	0.00157244489296076	0.00163834415289498	0.00120864045796693	0.00031469795393545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134817805193885	0.00128585275946818	0.0012400900481841	0.00148531236743924	0.00148544319859352	0.00116899778719361	0.000304857241717306	0.000784385510800867	0.000776129312980318	0.000704017455290332	0.000863899265334145	0.00088910546512569	0.000674348894063282	0.000170951065606315
WNT7A-FZD4	0.00139868705379403	0.000791882519836124	0	0	0.000347575789470975	0	0.000499075117132154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00357357088779384	0.00190384816300024	0	0	0.000828794618965333	0	0.00130871274212998	0.000462515438969109	0.000254829873918837	0	0	0.000109220338689337	0	0.000127002660469421	0.00212651488464799	0.00118377792951979	0	0	0.000511927257699257	0	0.000691736586933592	0	0	0	0	0	0	0
CX3CL1-CCR5	0.000301301818898504	0.000282061867814209	0.000384005257021454	0.000243531249476374	0.000274594629620293	0.000300039440686189	0.000136444488548928	0.000139510913833593	0.000141462684145026	0.000137519795863772	0.00011562504241054	0.000129512857492057	0.000121428350695136	4.32741428286502e-05	0	0	0	0	0	0	0	0.000620173357391614	0.000546317906630135	0.000784421280490602	0.00049787879445389	0.000527495731070442	0.000591869020031208	0.000288246416272011	0.00140569141070667	0.00128060890952086	0.00151411190077452	0.00117080652041542	0.00121738682926934	0.00129591476596536	0.000489875204323899	0	0	0	0	0	0	0	0.000275954009961984	0.000263512656215712	0.000323335095131835	0.000229171739226992	0.000250641383859868	0.000264501212870571	0.000109802163501095
OSM-IFNLR1	0.000189315807020372	0.000117576527869044	0.000127291141159308	0.000115080582529531	0.000118744025304864	0.000117725490542218	4.75273423940976e-05	0.000763430696613394	0.000513563865407884	0.000397011000333672	0.000475856023302038	0.000487763080075489	0.000414943120868819	0.000131278110733807	0.000266838431430703	0.0001673568951038	0.000159898110525788	0.000162094565603605	0.000164237404512829	0.000152960754592675	5.78986245825832e-05	0.000390497371401931	0.000228213627994486	0.000260573510081387	0.000235771263007701	0.000228590702927178	0.00023272211549264	0.000100616993262472	0.000907805036546288	0.000548668775710772	0.000515865466686189	0.000568656437686935	0.000541085380129009	0.000522620056988793	0.000175384198869784	0.000391345196735967	0.000238976596757723	0.000247915760198539	0.000244502662528746	0.000237791191067328	0.000236248659951106	8.95660906180922e-05	0.000447595383640178	0.000283557734536502	0.000276679907435966	0.000279558164928832	0.000279792631666791	0.000267906712463356	9.87329687296313e-05
VEGFC-EGFR	0	0	0	0	0.00185371067200159	0	0.000336449137828322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001373651549618	0	0.000201904942452323	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASLG-FAS	0.000349910650597355	0.000471319987724481	0.000621017532966168	0.000445205426622137	0.00041276176001754	0.0004780047199726	0.000749106587873025	1.43633329282919e-05	2.09558369051439e-05	1.97162150317639e-05	1.87391243318973e-05	1.72588532955483e-05	1.71500570609697e-05	2.10623937854449e-05	0.00179573970733693	0.00244266302734884	0.00284036227416639	0.00228324005556637	0.00207866490597893	0.00226134286877669	0.00332271471770859	0.00028447253577407	0.000360569299780133	0.000501057871892855	0.000359501918469443	0.000313183011840868	0.000372435676960665	0.000625062386596307	5.13730759926829e-05	6.73407842511607e-05	7.70574858817569e-05	6.73567393570066e-05	5.75872295784517e-05	6.49711339755019e-05	8.46375818801045e-05	0.000533614369771888	0.000706720717183696	0.000892292086993671	0.000697813254486858	0.000609790528796451	0.000707665875408348	0.00104145600491858	0.00106148937952181	0.00145846662253931	0.00173198080021868	0.0013876832580712	0.00124791134143797	0.00139574165937625	0.0019967424533542
PDGFB-PDGFRB	0.000215441274591049	0.000219881660421854	0.000147037335808525	0	0.000170699396691506	0	0.000109880161633092	0.000691970200763294	0.000764959736999736	0.000365264719830102	0	0.000558476476292804	0	0.000241737384240075	0.000217513220501128	0.000224185352442873	0.000132302491812558	0	0.000169117106396061	0	9.58824787902193e-05	0.000383741466233648	0.000368543312658824	0.000259919158022165	0	0.000283764044444532	0	0.00020087490183965	0.000933930848021532	0.000927595690726072	0.000538698791403843	0	0.00070317936669108	0	0.000366561055600202	0.000113622102748661	0.000114020917362612	7.30624721684803e-05	0	8.72121038483978e-05	0	5.28299451313449e-05	0.000150991088497638	0.000157193129199916	9.47394265058532e-05	0	0.00011922852656868	0	6.7664618808022e-05
FLT3LG-TEK	0.000197593346103274	0	0	0	0.000732423981985848	0	4.50449966434815e-05	2.10275189179925e-05	0	0	0	7.93949151449507e-05	0	3.2834342334364e-06	0.00021685899318871	0	0	0	0.00078879923674225	0	4.27282292319199e-05	0.000575047713797172	0	0	0	0.00198934304516592	0	0.000134547208407118	3.0453152224177e-05	0	0	0	0.000107268156169233	0	5.34253921560104e-06	0.000454479778582717	0	0	0	0.00163198314692942	0	9.44530019315876e-05	0.000117623199553614	0	0	0	0.000434519242462616	0	2.35606450045549e-05
IL2-IL10RA	0.000676116313790043	0.000729858027411228	0.00090309302367249	0.000986685332895821	0.000594251063684599	0.000775202163610858	0.000694234070991271	2.66881049981372e-05	3.12051157815654e-05	2.7570867368821e-05	3.99361112102509e-05	2.38935514517631e-05	2.67452472868722e-05	1.87701737474988e-05	0.000950639463341646	0.00103632097912326	0.00113164591823452	0.00138636631538078	0.000819904360110865	0.00100474859332018	0.000843652431107904	0.00232475932962451	0.00236148221856123	0.00308169686995636	0.0033697124105432	0.00190696231401061	0.00255450919388991	0.00244996045904211	7.3456969911494e-05	7.71674035153625e-05	8.29233134988999e-05	0.000110466975866693	6.13521638261711e-05	7.79715960909881e-05	5.80441880862436e-05	0.00200028341640972	0.00212309837958366	0.00251730264578873	0.003000248327708	0.0017031423639613	0.00222643904668016	0.0018724188330843	4.42223249170362e-05	4.86945874264265e-05	5.43041929506758e-05	6.63086576956185e-05	3.87361013612935e-05	4.88033345892229e-05	3.98975312614436e-05
CTF1-PDGFRA	0.000198100849678635	0.000123224181472879	0	0	0.00012436967852601	0	0	0.00114509873977362	0.00077151367293948	0	0	0.00073229408525769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156569553384407	0.000947765335337745	0	0	0.000934079429599678	0	0	0	0	0	0	0	0	0	0.000412682444048859	0.000261847084703298	0	0	0.000258208153510675	0	0
FGF18-IGF1R	0.000128179065302193	0.000691527666564827	0	8.76776481538244e-05	0.000473318235793403	5.63840301206258e-05	3.22487482297706e-05	0	0	0	0	0	0	0	0.00035865737301456	0.00195404112603984	0	0.000245163863146056	0.00129961496671058	0.000145434279587045	7.79899674631792e-05	0.000231288961408851	0.00117418647100856	0	0.000157139106064449	0.000797088606002564	9.75056607507326e-05	5.97237727678393e-05	0.000145888820367911	0.000765946394444348	0	0.000102833827806619	0.000511925156019625	5.94115496234599e-05	2.82461327717192e-05	0.000112105839207995	0.000594678591631257	0	7.88149194711962e-05	0.000401028497768637	4.78732556045626e-05	2.57128936154187e-05	6.18134211433364e-05	0.000340171077684417	0	4.34436173950344e-05	0.000227480776587446	2.61719546847333e-05	1.3664649169562e-05
CCL20-CXCR3	0.000359554097513399	0.000204063088839612	0.000579658630534573	0.000534082841264666	0.000233344608261551	0.000429268353330273	0.000163962980674487	0.000483301540941278	0.000297104671400907	0.00060262599698398	0.000736128006153882	0.000319496514027517	0.000504333862395343	0.000150961356124657	0.000399914357434114	0.00022920742754912	0.000574590855735257	0.000593630601394702	0.000254682631389415	0.000440128643140828	0.000157620163302881	0.00158788508007164	0.000848025649774465	0.00254055135214409	0.00234272348800334	0.000961763197493486	0.00181685223623264	0.000743185448336939	0.000246372106058521	0.000136074157341963	0.000335685177865425	0.000377118742259905	0.000151940442153754	0.000272311523238311	8.64598187010662e-05	0.00173293947121211	0.000967041736102803	0.00263223272009834	0.00264567313458534	0.00108950138418358	0.00200850879697933	0.000720430206236813	0.00016042464794379	9.28738510344432e-05	0.000237771544671801	0.00024484254537898	0.000103760106178341	0.000184352949228759	6.42795164401667e-05
POMC-GIPR	0.000488417201876649	0.000291153263214983	0.000211255339838107	0.000165226108469139	0.000225772352104133	0.000163838368195578	0.000116562292736196	0.000348682644983677	0.000225139723922673	0.000116645689571746	0.000120950824345855	0.000164181626646332	0.000102232813577443	5.69985106830968e-05	0.000673599456284115	0.000405502854549496	0.00025965824771068	0.000227716422467192	0.000305548628328092	0.000208292866750961	0.000138941528607288	0.000511248392818758	0.000286782319507406	0.000219457054244485	0.000171781843595512	0.000220560288132991	0.000164358635827471	0.000125226329989116	0.000513586709631593	0.000297939710399739	0.00018774271159948	0.000179037373206961	0.000225601459470649	0.000159495447973074	9.43239824727348e-05	0.00082732255906465	0.000484916752324652	0.000337150987610983	0.000287654385843488	0.000370480656418439	0.000269417153661777	0.000179998528272792	0.000817318476468922	0.000496986020602743	0.00032500405606812	0.000284086402743867	0.000376527679366532	0.000263894503170981	0.000171387202726482
EFNA1-FGFR3	0.000193583642104075	0.00104245171328881	0	0	0.000716609229322206	0	0	4.42852788727814e-05	0.000258307943333976	0	0	0.000166988875726108	0	0	0	0	0	0	0	0	0	6.58947838286806e-05	0.000333908930908066	0	0	0.000227656647861314	0	0	0.000294018967974849	0.00154080097159648	0	0	0.00103427829656357	0	0	0	0	0	0	0	0	0	0.000104136917038185	0.000572023871042252	0	0	0.000384188394505952	0	0
POMC-NPR1	0.000622851952012839	0	0	0	0.000287738262290912	0	0.000148256341075952	0.000444656054755278	0	0	0	0.000209243228903076	0	7.24967778368895e-05	0.000859004831544217	0	0	0	0.000389410087378398	0	0.000176720637277064	0.000651967330812831	0	0	0	0.000281095685305606	0	0.000159276186618718	0.000654949259347909	0	0	0	0.000287520466139441	0	0.00011997128907518	0.00105503956223846	0	0	0	0.000472163483689404	0	0.000228941303180918	0.00104228189860806	0	0	0	0.0004798701840843	0	0.000217988502001902
VEGFA-EPHA2	2.28546029681475e-05	0.000123077907571119	0	0	8.49691085099473e-05	0	5.2115829705247e-06	0.000226060207704556	0.00131862599235083	0	0	0.000856102803135002	0	3.53090590220159e-05	1.58820559093883e-06	8.63723270963586e-06	0	0	5.79419230924399e-06	0	3.13015548115235e-07	1.23714554783167e-05	6.26926930904449e-05	0	0	4.29263275940376e-05	0	2.89543179345829e-06	0.000239817142128784	0.00125681267003345	0	0	0.000847258482815445	0	4.20840396026792e-05	6.45144584203277e-06	3.41605684904669e-05	0	0	2.32356754115688e-05	0	1.34115813612219e-06	3.30320416500162e-05	0.000181452930282288	0	0	0.000122390746208062	0	6.61837447578343e-06
NGF-FGFR1	4.44962642916668e-05	0.000233872641223797	1.70727252646034e-05	3.23726290228542e-05	0.000159602329990988	3.1528212038195e-05	1.00701415298039e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000479777977697579	0.0024540312150047	0.000155579429819234	0.000359697091900847	0.00163532587160581	0.000314721168133175	8.35590617763462e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL2-IL23R	0.000701821658232206	0.000431667849208712	0.000464428784408443	0.000410734344138265	0.000437509229055583	0.00043524669299584	0.000175483905950328	2.7702763153093e-05	1.84559800780921e-05	1.41787214401421e-05	1.66244818874865e-05	1.75913009061253e-05	1.50164447177815e-05	4.7446006213354e-06	0.00098678193520204	0.000612922556643953	0.00058196545030231	0.000577112317674872	0.000603643386462334	0.000564128330728388	0.000213252892736759	0.00241314462383247	0.00139667704121392	0.00158480764850663	0.00140273354709446	0.00140397495743255	0.00143426028855381	0.00061928483308618	7.62497389583874e-05	4.56399544205176e-05	4.26445257331329e-05	4.59848539030978e-05	4.51696926380708e-05	4.37781019445733e-05	1.46720267251441e-05	0.00207633242329217	0.00125568710181084	0.00129455967118156	0.00124893417186651	0.00125391530308492	0.0012500613100853	0.000473297673125466	4.5903618609912e-05	2.87999679842224e-05	2.79267247772586e-05	2.76027646517922e-05	2.85189255499479e-05	2.74012263951726e-05	1.00850345958049e-05
FLT3LG-FLT1	0.000150219228663907	0.00081238324417362	5.50001477081431e-05	0.000103564307187444	0.00057809756024439	6.68291246041436e-05	3.41225199915401e-05	1.5986052844743e-05	9.36413703604192e-05	4.52690302873374e-06	1.13009928163879e-05	6.26658982638191e-05	6.21608304580632e-06	2.48726958863153e-06	0.000164865828369611	0.000900383558086683	5.37963272981181e-05	0.000113584776283442	0.00062259418792781	6.76112399082323e-05	3.23675205863354e-05	0.000437176786137349	0.00222475519312345	0.000158853309364434	0.000299363777524717	0.00157017573043066	0.000186394566113031	0.000101922303269662	2.31518374870246e-05	0.00012184418256976	7.16401289400459e-06	1.64479675149155e-05	8.46660689689787e-05	9.53532639074172e-06	4.0470843550682e-06	0.000345515692347029	0.00183723544998103	0.00011918975587499	0.000244827818944384	0.00128811385045293	0.00014922230207451	7.15501095977543e-05	8.94223750869103e-05	0.000493291663061712	3.00999136051583e-05	6.33435187813258e-05	0.000342963256426703	3.82913616388274e-05	1.78476776576216e-05
FGF18-FGFR1	0.000378201368652297	0.000535872449165613	0.000239829495408836	0.000388103156132718	0.000348310699898577	0.000278985403949043	0.00027446201210719	0	0	0	0	0	0	0	0.00105824386401593	0.00151420811430853	0.000598065714950769	0.00108521237807088	0.000956375149786567	0.000719601652308769	0.000663755481037805	0.000682434386245277	0.000909890103344835	0.000429478319334203	0.000695572752002774	0.000586570449314186	0.000482453206939361	0.00050829591051728	0.000430455249491267	0.000593540345767187	0.00023069600372419	0.000455191647692668	0.000376721190743881	0.00029396542133437	0.000240396631197491	0.000330776181917223	0.000460823028161412	0.00019762712510046	0.000348872485076837	0.000295113321596251	0.000236874510825521	0.00021883678921438	0.000182384856859232	0.000263602336316599	0.000106328330380179	0.000192302204494061	0.000167401089826654	0.000129497542730373	0.000116296827371259
VEGFC-FLT3	0.000285512595330495	0.00171485502351364	0.000102150746878288	0.000190781984686528	0.00327459433072856	0.000122817472396975	6.37699017681447e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022264429951595	0.0013013605047911	6.73225286836097e-05	0.000153308370799139	0.00242656615442507	8.86658367741232e-05	3.82686620325282e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VEGFB-NTRK1	8.79745059410882e-05	0.000473565867503005	3.23949436080228e-05	6.05897237532692e-05	0	3.92902509933062e-05	2.00515306327491e-05	0.000160178424612343	0.000933939321857561	4.56190281275655e-05	0.000113119358055528	0	6.25269584698475e-05	2.50069518489565e-05	0.000108192035350862	0.000588139468005253	3.55058024745758e-05	7.44633084427801e-05	0	4.45421590493064e-05	2.13132264431567e-05	0.000119509329486884	0.000605361884021064	4.36740077770613e-05	8.17525911172944e-05	0	5.11523612520157e-05	2.79569036955569e-05	0.000212327910296161	0.00111228106902638	6.60784797326521e-05	0.000150692424077494	0	8.7789970999539e-05	3.72425149864251e-05	0.000135933514467556	0.00071946838060165	4.7160647876886e-05	9.6222600922766e-05	0	5.89359415906064e-05	2.82451702278247e-05	5.94834613552645e-05	0.00032661936787248	2.01371193556638e-05	4.20929899831381e-05	0	2.55704613435161e-05	1.19126085094392e-05
CSF1-ERBB3	0.000156675114217675	0	0	0.000107409506862722	0	7.02950747806132e-05	3.57663229103765e-05	3.93090266824047e-05	0	0	2.76328558343832e-05	0	1.54153179530687e-05	6.14656686058707e-06	0.000680418278244331	0	0	0.000466147732183988	0	0.000281416045312712	0.000134249741922575	0.000659489151175864	0	0	0.000449063688294773	0	0.00028357532767512	0.000154517792840448	4.33258432210975e-05	0	0	3.06077865646818e-05	0	1.79962390980846e-05	7.61136448054794e-06	0.000365876983542386	0	0	0.000257801953024139	0	0.000159362333937944	7.61441110156479e-05	0.000134100943251081	0	0	9.44595654170068e-05	0	5.79123348461883e-05	2.6898375350785e-05
CXCL5-CXCR5	0	0	0	0	0	0	0	0.000874500693254452	0.00087068914763446	0.000523750635074296	0.000574170117745454	0.000799176303747095	0.000610943274715149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128627430628752	0.00115061328730333	0.000841800046385614	0.000848721965955649	0.00109660428960387	0.000951806923028453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFNA3-NTRK1	0.000238412613839216	0.00128337266675909	8.77909241790416e-05	0.000164199324080163	0	0.000106477340651231	5.43400361103714e-05	8.68159125065295e-05	0.000506190485073266	2.47252872173051e-05	6.13101315955056e-05	0	3.38893016893824e-05	1.35536440006085e-05	0.000180795385394936	0.000982816354634136	5.93323272025515e-05	0.000124432658134544	0	7.44326214543082e-05	3.56156807319859e-05	0.000345442723996743	0.00174980362719705	0.000126240087524035	0.000236306553560319	0	0.000147856331264088	8.0809665727124e-05	7.54554860934493e-05	0.000395274029772453	2.34824701170412e-05	5.35519333916467e-05	0	3.11981355944227e-05	1.32349631648689e-05	0.000120319134497248	0.00063682465057422	4.17434093211113e-05	8.51697251222364e-05	0	5.21661012792735e-05	2.50007104491543e-05	0.000130054727924127	0.00071412106921122	4.40278275558815e-05	9.20321755836343e-05	0	5.5907294517774e-05	2.60457448719843e-05
NTF3-KDR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000517831755871543	0.00271323453756431	0	0	0.00182311846578607	0	9.10402712419675e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
